https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2019-12-29 00:00:00 UTC,0.5317542954183265,339958829.38696,97594873.43776949
blank,blank,2019-12-28 00:00:00 UTC,0.5181599558767924,329337019.7006905,93423842.17311782
blank,blank,2019-12-27 00:00:00 UTC,0.5158512602065239,328945710.5926674,89579569.95701535
blank,blank,2019-12-26 00:00:00 UTC,0.5124709291032596,326872276.8634543,72297575.61152256
blank,blank,2019-12-25 00:00:00 UTC,0.5220576092602403,332320786.4830129,90149467.5113822
blank,blank,2019-12-24 00:00:00 UTC,0.5218152881881674,332822643.60869855,96890491.73598146
blank,blank,2019-12-23 00:00:00 UTC,0.5565892776622902,353593573.18242514,77984195.44230111
blank,blank,2019-12-22 00:00:00 UTC,0.5387718228727978,342703009.8651798,69811708.49448313
blank,blank,2019-12-21 00:00:00 UTC,0.5496711867951795,350229786.50867563,80389949.60171309
blank,blank,2019-12-20 00:00:00 UTC,0.5410808866820652,344354070.796934,88434037.55334692
blank,blank,2019-12-19 00:00:00 UTC,0.5555448290088737,352473252.1552205,72636968.0784958
blank,blank,2019-12-18 00:00:00 UTC,0.5228460154254031,333498782.5981826,76261241.079965
blank,blank,2019-12-17 00:00:00 UTC,0.5597962069208258,358489612.5158263,68729148.6649321
blank,blank,2019-12-16 00:00:00 UTC,0.5956837236164931,380772988.8658005,78940479.09413554
blank,blank,2019-12-15 00:00:00 UTC,0.5872861887551379,374086303.8909358,79097319.90707113
blank,blank,2019-12-14 00:00:00 UTC,0.6123834608991138,390446615.62640214,95808733.46546468
blank,blank,2019-12-13 00:00:00 UTC,0.5933792758358669,378237048.01806754,89320522.17874695
blank,blank,2019-12-12 00:00:00 UTC,0.5893422398522667,375163372.33952385,73998487.47708043
blank,blank,2019-12-11 00:00:00 UTC,0.5893541440702743,375771030.47137475,86796746.71043976
blank,blank,2019-12-10 00:00:00 UTC,0.6137772436436125,391219681.0236659,101075654.16584031
blank,blank,2019-12-09 00:00:00 UTC,0.6394178123271559,407411539.0211889,88962366.39826934
