https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-04-09 00:00:00 UTC,0.16757786655656867,244688989.89068002,93100685.94412073
blank,blank,2020-04-08 00:00:00 UTC,0.16179160255928307,232855451.79470223,89859799.45184192
blank,blank,2020-04-07 00:00:00 UTC,0.16201045022586985,233883617.02660576,89941656.97524251
blank,blank,2020-04-06 00:00:00 UTC,0.14548666244977623,210620313.25122777,66209537.76616898
blank,blank,2020-04-05 00:00:00 UTC,0.14747526114177756,213296230.90178508,64760504.45889786
blank,blank,2020-04-04 00:00:00 UTC,0.14562026051484042,210986805.82178974,66312203.83029089
blank,blank,2020-04-03 00:00:00 UTC,0.14478856497089374,208392204.21193063,72495325.62673151
blank,blank,2020-04-02 00:00:00 UTC,0.14298015616564208,207088131.0981706,64781467.6811903
blank,blank,2020-04-01 00:00:00 UTC,0.1407365605105902,202714828.87891042,66899719.42844531
blank,blank,2020-03-31 00:00:00 UTC,0.14060479665742084,203657484.7930788,77404158.58205898
blank,blank,2020-03-30 00:00:00 UTC,0.13076651377861923,188856866.3790947,59114192.17773555
blank,blank,2020-03-29 00:00:00 UTC,0.13833234295391308,199345011.58156133,61897772.03050795
blank,blank,2020-03-28 00:00:00 UTC,0.14168166262004045,203647076.46761796,65192303.310446925
blank,blank,2020-03-27 00:00:00 UTC,0.15415838132535273,222614944.37659892,74916206.54534073
blank,blank,2020-03-26 00:00:00 UTC,0.14744397335459894,212551553.9064617,88120411.71920006
blank,blank,2020-03-25 00:00:00 UTC,0.15282890692794712,219827952.44243127,86281184.45231818
blank,blank,2020-03-24 00:00:00 UTC,0.1341760584199724,193766170.1844426,67506693.77432597
blank,blank,2020-03-23 00:00:00 UTC,0.1244218241784132,179698174.56056216,58504406.49418975
blank,blank,2020-03-22 00:00:00 UTC,0.13705763940021556,198046884.28452986,64507968.30251818
blank,blank,2020-03-21 00:00:00 UTC,0.1350445089424666,194307941.90667626,75676764.40956773
blank,blank,2020-03-20 00:00:00 UTC,0.1368566529551281,197530635.60641634,78739501.72530372
blank,blank,2020-03-19 00:00:00 UTC,0.11873999788494549,171214017.91769868,64821316.0016432
blank,blank,2020-03-18 00:00:00 UTC,0.11863860589330621,171751383.16484115,63843673.53324144
blank,blank,2020-03-17 00:00:00 UTC,0.11225200717618594,161496430.05799735,61621724.75282624
blank,blank,2020-03-16 00:00:00 UTC,0.12285450508576459,178651322.05312565,59021866.873930424
blank,blank,2020-03-15 00:00:00 UTC,0.12571830865496286,181981602.56457517,59329988.007358335
blank,blank,2020-03-14 00:00:00 UTC,0.13274836375748966,190033866.6003761,78897700.33835563
blank,blank,2020-03-13 00:00:00 UTC,0.11030827511230444,162561644.960314,55746815.79566387
blank,blank,2020-03-12 00:00:00 UTC,0.1999162856635588,287640099.1074825,86896952.54061177
blank,blank,2020-03-11 00:00:00 UTC,0.2026762365584319,294189473.25480723,80677480.6744999
blank,blank,2020-03-10 00:00:00 UTC,0.1945041282148788,280316589.38341415,76701784.35386443
blank,blank,2020-03-09 00:00:00 UTC,0.19462013844701848,281703782.3953791,67337010.7367428
blank,blank,2020-03-08 00:00:00 UTC,0.2273309011105548,325770687.9090313,65441263.36064591
blank,blank,2020-03-07 00:00:00 UTC,0.24223486948945758,346640246.92528236,96048122.30815417
blank,blank,2020-03-06 00:00:00 UTC,0.23492432168875713,336811438.1098044,72427875.81461704
blank,blank,2020-03-05 00:00:00 UTC,0.23028474805442126,329581314.11580735,64776602.67804728
blank,blank,2020-03-04 00:00:00 UTC,0.22252544417987602,320340605.24548256,57924469.35482678
blank,blank,2020-03-03 00:00:00 UTC,0.22700041792021639,324678659.33321494,65040742.4590689
blank,blank,2020-03-02 00:00:00 UTC,0.21042455467336263,301824395.9489932,53030738.32136294
blank,blank,2020-03-01 00:00:00 UTC,0.21238778862106625,306099818.4662054,56178221.23044925
blank,blank,2020-02-29 00:00:00 UTC,0.21637720938686392,311769802.3202042,65053830.09085451
blank,blank,2020-02-28 00:00:00 UTC,0.22021668053706364,315149665.2453583,71574776.63574232
blank,blank,2020-02-27 00:00:00 UTC,0.2186548848587535,313785046.90303224,85060147.82739711
blank,blank,2020-02-26 00:00:00 UTC,0.23690587571158733,340266611.82964903,82430586.09735572
blank,blank,2020-02-25 00:00:00 UTC,0.25603331199415774,365231474.8779175,79282299.2951531
blank,blank,2020-02-24 00:00:00 UTC,0.27552272516450027,394411933.21501124,82138316.66165149
blank,blank,2020-02-23 00:00:00 UTC,0.26908645597525593,384496932.5758673,73044745.81888677
blank,blank,2020-02-22 00:00:00 UTC,0.2657460361244711,380587492.7125194,77023443.32694097
blank,blank,2020-02-21 00:00:00 UTC,0.2569055890741368,367824394.75409067,80715030.38900581
blank,blank,2020-02-20 00:00:00 UTC,0.2574611737027497,371387913.2975944,75365248.00008662
blank,blank,2020-02-19 00:00:00 UTC,0.2806803564742216,403905581.2468737,91566163.79981256
blank,blank,2020-02-18 00:00:00 UTC,0.2670907794355477,382159553.16660213,94027657.87658651
blank,blank,2020-02-17 00:00:00 UTC,0.264195532103269,379200052.5555888,93513016.26605631
blank,blank,2020-02-16 00:00:00 UTC,0.27827628806210597,400985316.9372744,107622274.02801119
blank,blank,2020-02-15 00:00:00 UTC,0.3099283322408127,443961434.9125176,114433831.1368874
blank,blank,2020-02-14 00:00:00 UTC,0.2956025111140077,424276421.9680147,130064914.85677606
blank,blank,2020-02-13 00:00:00 UTC,0.3044172550418037,436378983.69673204,145836105.9567245
blank,blank,2020-02-12 00:00:00 UTC,0.29100084919856606,416387591.9220756,148734457.88683635
blank,blank,2020-02-11 00:00:00 UTC,0.26380282636899527,377332544.612075,99090383.91241132
blank,blank,2020-02-10 00:00:00 UTC,0.27216269730026327,389806535.45913076,93900394.54029545
blank,blank,2020-02-09 00:00:00 UTC,0.2546467035000381,364572506.64441174,68168860.45303956
blank,blank,2020-02-08 00:00:00 UTC,0.26293116133748473,374463022.73505795,83379299.53397588
blank,blank,2020-02-07 00:00:00 UTC,0.26297983855445073,374531554.4627861,100658758.18587485
blank,blank,2020-02-06 00:00:00 UTC,0.2502984441841932,356300611.44986343,86811700.82807708
blank,blank,2020-02-05 00:00:00 UTC,0.2428313925490095,345963343.2895839,95865451.09978199
blank,blank,2020-02-04 00:00:00 UTC,0.23463573350218636,333988836.03075635,62618496.263192184
blank,blank,2020-02-03 00:00:00 UTC,0.22158835723117395,315780945.9745005,55771870.69097599
blank,blank,2020-02-02 00:00:00 UTC,0.22341088310760135,317651791.4093681,49197463.73335826
blank,blank,2020-02-01 00:00:00 UTC,0.21828617151607457,312137979.2340554,56692832.935756795
blank,blank,2020-01-31 00:00:00 UTC,0.2238861930770755,318185887.79051536,62362232.322395764
blank,blank,2020-01-30 00:00:00 UTC,0.21784448588195948,311223239.2775184,64749534.87123874
blank,blank,2020-01-29 00:00:00 UTC,0.22177159404136623,315925642.05269206,69274132.94078977
blank,blank,2020-01-28 00:00:00 UTC,0.22407338302049282,318720647.6055904,60411765.76055742
blank,blank,2020-01-27 00:00:00 UTC,0.21085388600694874,299751232.3466423,47548510.2050743
blank,blank,2020-01-26 00:00:00 UTC,0.2048687705784117,291938073.6739809,42626233.341716826
blank,blank,2020-01-25 00:00:00 UTC,0.20694514505239953,294502343.60251445,47068024.32027438
blank,blank,2020-01-24 00:00:00 UTC,0.20831094621615565,294727260.92817074,48433865.46331102
blank,blank,2020-01-23 00:00:00 UTC,0.21863409563544647,310796128.80197245,45937092.74066882
blank,blank,2020-01-22 00:00:00 UTC,0.21827258319485307,310235769.2857342,56128193.69053341
